placekey,Median_Household_Income,Total_Population,case_rate,raw_visit_counts
10.0,42273.0,78106.15789473684,397.93,1255.0
19.0,76323.0,75235.328125,544.7,1429.0
14.0,77477.0,70015.62121212122,617.62,4072.0
15.0,33736.0,136902.25806451612,280.92,974.0
12.0,21575.0,77394.33333333333,479.96,623.0
19.0,73246.0,60004.142857142855,375.39,2055.0
20.0,83951.0,94128.4857142857,357.23,4930.0
27.0,75036.0,62939.32142857143,778.8,3939.0
19.0,97463.0,75830.06451612903,334.65,3346.0
14.0,47027.0,59593.61111111111,499.99,566.0
5.0,46716.0,114047.64864864865,328.67,315.0
10.0,13435.0,42096.42857142857,476.11,1469.0
9.0,51590.0,53591.27777777778,419.15,762.0
3.0,74069.0,51788.8125,659.46,716.0
6.0,21410.0,64562.07142857143,539.14,541.0
6.0,36810.0,86053.13793103448,508.85,422.0
2.0,37511.0,73282.22857142857,358.09,531.0
5.0,16785.0,91249.30769230769,430.55,748.0
3.0,28470.0,90942.0,417.13,108.0
4.0,19014.0,108156.26666666666,353.56,558.0
4.0,5648.0,118327.4,430.57,304.0
2.0,33226.0,97608.5,361.46,344.0
4.0,34960.0,82511.6,353.76,513.0
7.0,35611.0,76582.89285714286,432.69,418.0
9.0,111344.0,60611.542372881355,436.71,1173.0
5.0,26783.0,65027.04347826087,556.09,299.0
2.0,23085.0,73432.64705882352,431.12,123.0
8.0,56265.0,66201.63888888889,512.5,1191.0
10.0,93231.0,60864.38181818182,523.7,2533.0
3.0,43278.0,80501.67647058824,541.14,158.0
14.0,72370.0,98009.8275862069,350.8,950.0
11.0,77825.0,63700.27777777778,546.12,1308.0
5.0,40390.0,81934.33333333333,539.49,667.0
3.0,37464.0,89611.79310344828,551.36,1213.0
13.0,101125.0,79379.91025641025,522.12,721.0
4.0,21058.0,108996.31578947368,294.69,200.0
3.0,37807.0,87762.52777777778,375.35,133.0
5.0,40347.0,94310.23529411765,349.48,1823.0
6.0,24619.0,93247.40909090909,476.05,845.0
3.0,17066.0,84208.92307692308,439.78,152.0
3.0,22157.0,71449.35294117648,583.56,369.0
8.0,30357.0,81522.1,657.19,729.0
2.0,40220.0,73318.26666666666,505.51,123.0
4.0,51430.0,81231.0,628.8,103.0
5.0,40887.0,91653.09677419355,570.71,465.0
2.0,37463.0,79799.19230769231,621.73,1052.0
4.0,28876.0,96399.95833333333,358.15,893.0
2.0,29630.0,80662.5,488.14,149.0
5.0,20045.0,106387.27777777778,391.8,578.0
3.0,24476.0,90469.8947368421,432.7,1323.0
2.0,16255.0,79939.46666666666,403.64,226.0
6.0,24018.0,98215.52380952382,450.75,1197.0
8.0,62489.0,77103.19512195123,444.41,1326.0
8.0,36558.0,65523.68,558.57,601.0
5.0,58392.0,77623.56410256411,335.51,509.0
7.0,54583.0,75141.94117647059,489.6,790.0
4.0,20205.0,80756.4375,473.99,538.0
10.0,62765.0,64188.48484848485,393.38,873.0
10.0,21362.0,58847.3,351.89,747.0
4.0,12727.0,69190.42857142857,418.24,122.0
4.0,19826.0,101618.0,385.0,616.0
985.0,24497.0,114473.8,286.1,29770.0
773.0,64237.0,50335.063829787236,310.66,17908.0
930.0,41607.0,140386.96875,238.99,17532.0
201.0,6278.0,188047.5,235.52,4967.0
130.0,6830.0,175644.0,125.61,2902.0
96.0,3260.0,200156.33333333334,147.85,1927.0
259.0,2149.0,243571.0,400.49,20157.0
428.0,49267.0,74524.23333333334,306.21,8357.0
443.0,25029.0,152838.0588235294,191.89,9334.0
763.0,37793.0,137434.125,221.12,13720.0
608.0,24644.0,116340.9,241.88,8419.0
837.0,14270.0,95838.72727272728,364.34,14300.0
539.0,24160.0,145088.13636363635,194.49,8772.0
781.0,37707.0,143567.0294117647,221.95,15731.0
527.0,11428.0,141507.5,172.93,10424.0
753.0,10184.0,146624.57142857142,288.37,12620.0
824.0,30875.0,118559.14814814815,199.9,22986.0
458.0,30798.0,145093.41666666666,161.31,14584.0
777.0,18458.0,157571.23529411765,213.62,26458.0
471.0,54108.0,142294.1219512195,249.26,13458.0
471.0,46506.0,143730.0606060606,222.56,10864.0
506.0,77550.0,109605.14285714286,242.31,13446.0
179.0,37874.0,73504.95238095238,354.33,6034.0
457.0,51255.0,78803.40625,290.25,12171.0
431.0,42322.0,159464.5625,225.88,10167.0
485.0,59201.0,51005.76315789474,379.67,16784.0
132.0,24836.0,59235.92857142857,351.9,4555.0
262.0,60524.0,59557.8,304.96,7646.0
265.0,54573.0,55634.54838709677,317.2,9284.0
280.0,46702.0,76533.74074074074,317.85,9584.0
209.0,40232.0,65039.083333333336,402.44,7004.0
258.0,33567.0,44390.608695652176,326.33,9852.0
682.0,23894.0,103623.4705882353,275.31,14055.0
110.0,21710.0,61325.066666666666,240.46,5644.0
332.0,18291.0,98528.66666666667,258.04,8915.0
115.0,26295.0,47037.92307692308,364.23,4565.0
194.0,45458.0,54731.0,502.66,5760.0
35.0,11358.0,114597.6,102.81,1556.0
513.0,24553.0,145586.30434782608,154.13,17553.0
23.0,9850.0,124464.0,334.15,969.0
258.0,11449.0,134961.2,277.72,5136.0
404.0,44589.0,124173.5142857143,271.52,16122.0
29.0,10083.0,192102.75,128.39,929.0
37.0,1783.0,89107.0,161.52,1157.0
30.0,37321.0,86778.41379310345,287.88,1656.0
4.0,14861.0,86501.81818181818,405.74,357.0
12.0,27604.0,82009.1875,297.97,547.0
11.0,30536.0,79201.77272727272,341.4,1640.0
25.0,37407.0,86598.125,506.34,2486.0
27.0,53623.0,92248.89743589744,395.78,4632.0
9.0,15794.0,108193.5,288.36,1152.0
14.0,27446.0,107681.75,382.28,6980.0
24.0,33011.0,109713.36842105263,321.8,3999.0
9.0,22444.0,88546.85,396.73,227.0
24.0,58347.0,104671.93939393939,358.71,2592.0
43.0,79078.0,96411.17647058824,402.06,4163.0
35.0,38865.0,37728.47826086957,458.12,1845.0
18.0,57045.0,33725.425,360.31,955.0
16.0,62077.0,38982.61224489796,490.61,26209.0
8.0,28247.0,31837.571428571428,491.68,1894.0
16.0,33608.0,32120.821428571428,501.27,5897.0
18.0,86264.0,35585.236363636366,362.69,36813.0
19.0,61971.0,37627.17391304348,435.42,16135.0
19.0,74022.0,42246.166666666664,460.48,9353.0
17.0,39268.0,35939.206896551725,386.44,1112.0
18.0,47858.0,35597.97297297297,468.79,5507.0
16.0,49305.0,70092.60869565218,576.4,2511.0
18.0,69816.0,60757.58620689655,533.75,1412.0
23.0,69727.0,72518.23076923077,387.23,1857.0
5.0,4322.0,107659.5,326.69,339.0
11.0,41057.0,79607.0625,475.39,872.0
8.0,64819.0,70535.98113207547,382.83,1007.0
11.0,82057.0,45185.08571428571,452.68,1494.0
16.0,68909.0,41005.36956521739,498.64,618.0
15.0,66153.0,77169.14285714286,313.98,5134.0
10.0,21162.0,96045.88888888889,371.92,567.0
14.0,60650.0,42876.37777777778,453.08,1122.0
13.0,51370.0,58552.44736842105,426.32,801.0
28.0,9226.0,31536.85714285714,442.57,1566.0
18.0,32872.0,64702.77777777778,343.96,774.0
10.0,32221.0,100087.96,301.34,257.0
12.0,26718.0,84755.125,342.82,986.0
2.0,35492.0,83183.48387096774,360.65,895.0
4.0,24540.0,78490.91304347826,389.2,113.0
10.0,38141.0,88669.05882352941,240.4,512.0
4.0,34171.0,80542.72,341.98,301.0
77.0,61363.0,133295.9024390244,183.0,3305.0
6.0,71180.0,64310.73846153846,256.43,143.0
11.0,74649.0,57845.55737704918,341.17,580.0
10.0,42031.0,90354.03125,266.92,342.0
6.0,82345.0,60267.811320754714,359.82,96.0
20.0,82736.0,51642.605633802814,354.93,4332.0
17.0,94959.0,54760.03389830508,462.51,28141.0
14.0,68203.0,92088.30645161291,334.74,3125.0
9.0,62788.0,78506.68,277.07,617.0
30.0,59967.0,84678.72340425532,275.41,3672.0
11.0,51407.0,40087.92592592593,321.77,1128.0
8.0,62557.0,59509.63829787234,323.52,992.0
19.0,85989.0,64325.333333333336,436.36,1382.0
18.0,61859.0,143231.08771929826,156.55,6264.0
13.0,51653.0,83041.57777777778,255.36,284.0
10.0,40126.0,137000.0303030303,269.14,173.0
15.0,63319.0,83818.55102040817,348.67,449.0
20.0,77871.0,47046.39344262295,291.95,757.0
18.0,86486.0,58089.367647058825,337.24,974.0
22.0,73277.0,70766.49206349206,304.52,606.0
19.0,36327.0,103204.89743589744,329.43,682.0
12.0,75425.0,66015.01612903226,473.67,871.0
18.0,39470.0,46717.5,572.72,853.0
9.0,53140.0,70510.64864864865,246.9,196.0
15.0,94874.0,64148.88333333333,322.53,1538.0
9.0,42273.0,78106.15789473684,335.68,1061.0
19.0,76323.0,75235.328125,499.21,1220.0
14.0,77477.0,70015.62121212122,491.62,5485.0
18.0,33736.0,136902.25806451612,197.98,769.0
12.0,21575.0,77394.33333333333,553.8,522.0
18.0,73246.0,60004.142857142855,262.37,1835.0
19.0,83951.0,94128.4857142857,293.44,4584.0
24.0,75036.0,62939.32142857143,603.6,3809.0
19.0,97463.0,75830.06451612903,265.66,2970.0
14.0,47027.0,59593.61111111111,343.75,374.0
5.0,46716.0,114047.64864864865,240.9,211.0
11.0,13435.0,42096.42857142857,391.64,1145.0
9.0,51590.0,53591.27777777778,333.84,688.0
3.0,74069.0,51788.8125,476.84,687.0
6.0,21410.0,64562.07142857143,438.33,541.0
7.0,36810.0,86053.13793103448,400.36,267.0
2.0,37511.0,73282.22857142857,272.04,597.0
5.0,16785.0,91249.30769230769,351.79,640.0
3.0,28470.0,90942.0,276.82,98.0
4.0,19014.0,108156.26666666666,127.06,435.0
4.0,5648.0,118327.4,252.4,250.0
2.0,33226.0,97608.5,229.77,285.0
4.0,34960.0,82511.6,317.24,281.0
7.0,35611.0,76582.89285714286,358.93,507.0
8.0,111344.0,60611.542372881355,311.68,872.0
5.0,26783.0,65027.04347826087,502.56,248.0
2.0,23085.0,73432.64705882352,399.66,108.0
8.0,56265.0,66201.63888888889,382.32,1054.0
10.0,93231.0,60864.38181818182,374.23,2399.0
3.0,43278.0,80501.67647058824,432.43,134.0
14.0,72370.0,98009.8275862069,300.28,800.0
11.0,77825.0,63700.27777777778,434.28,967.0
4.0,40390.0,81934.33333333333,445.42,566.0
3.0,37464.0,89611.79310344828,406.7,1315.0
13.0,101125.0,79379.91025641025,411.14,652.0
4.0,21058.0,108996.31578947368,247.92,157.0
3.0,37807.0,87762.52777777778,244.11,137.0
5.0,40347.0,94310.23529411765,243.02,1448.0
6.0,24619.0,93247.40909090909,398.47,650.0
2.0,17066.0,84208.92307692308,344.41,106.0
3.0,22157.0,71449.35294117648,348.62,539.0
8.0,30357.0,81522.1,364.03,571.0
2.0,40220.0,73318.26666666666,462.94,111.0
4.0,51430.0,81231.0,488.61,115.0
5.0,40887.0,91653.09677419355,453.64,511.0
2.0,37463.0,79799.19230769231,504.38,1300.0
4.0,28876.0,96399.95833333333,336.53,909.0
1.0,29630.0,80662.5,388.59,120.0
5.0,20045.0,106387.27777777778,307.49,519.0
3.0,24476.0,90469.8947368421,335.13,1056.0
2.0,16255.0,79939.46666666666,333.68,206.0
6.0,24018.0,98215.52380952382,189.63,1028.0
8.0,62489.0,77103.19512195123,390.09,1297.0
8.0,36558.0,65523.68,407.97,521.0
5.0,58392.0,77623.56410256411,266.61,437.0
7.0,54583.0,75141.94117647059,373.19,505.0
4.0,20205.0,80756.4375,409.13,420.0
10.0,62765.0,64188.48484848485,384.41,813.0
10.0,21362.0,58847.3,318.61,657.0
4.0,12727.0,69190.42857142857,260.41,123.0
4.0,19826.0,101618.0,211.75,534.0
1037.0,24497.0,114473.8,264.37,37123.0
786.0,64237.0,50335.063829787236,319.96,20513.0
931.0,41607.0,140386.96875,220.46,20006.0
200.0,6278.0,188047.5,336.46,6121.0
138.0,6830.0,175644.0,251.22,3325.0
99.0,3260.0,200156.33333333334,88.71,2378.0
264.0,2149.0,243571.0,185.94,27371.0
439.0,49267.0,74524.23333333334,349.95,10495.0
461.0,25029.0,152838.0588235294,170.9,11114.0
779.0,37793.0,137434.125,231.17,16815.0
640.0,24644.0,116340.9,233.24,10551.0
865.0,14270.0,95838.72727272728,277.6,17636.0
550.0,24160.0,145088.13636363635,234.04,11686.0
803.0,37707.0,143567.0294117647,273.02,18585.0
539.0,11428.0,141507.5,192.14,13699.0
789.0,10184.0,146624.57142857142,127.22,17387.0
833.0,30875.0,118559.14814814815,241.26,31296.0
462.0,30798.0,145093.41666666666,156.95,16942.0
792.0,18458.0,157571.23529411765,184.49,28260.0
476.0,54108.0,142294.1219512195,182.9,17036.0
475.0,46506.0,143730.0606060606,193.45,12798.0
514.0,77550.0,109605.14285714286,205.2,14064.0
176.0,37874.0,73504.95238095238,263.81,6865.0
454.0,51255.0,78803.40625,283.94,12850.0
450.0,42322.0,159464.5625,170.99,11413.0
490.0,59201.0,51005.76315789474,356.66,18461.0
135.0,24836.0,59235.92857142857,324.57,5265.0
252.0,60524.0,59557.8,321.91,8599.0
264.0,54573.0,55634.54838709677,320.37,11063.0
289.0,46702.0,76533.74074074074,345.19,11015.0
202.0,40232.0,65039.083333333336,336.16,7297.0
257.0,33567.0,44390.608695652176,391.6,10203.0
715.0,23894.0,103623.4705882353,190.88,18874.0
108.0,21710.0,61325.066666666666,288.55,6225.0
334.0,18291.0,98528.66666666667,209.93,11065.0
114.0,26295.0,47037.92307692308,353.19,5322.0
200.0,45458.0,54731.0,425.33,7102.0
32.0,11358.0,114597.6,77.11,1932.0
515.0,24553.0,145586.30434782608,161.3,36086.0
22.0,9850.0,124464.0,222.77,1034.0
257.0,11449.0,134961.2,238.67,5515.0
398.0,44589.0,124173.5142857143,244.2,20087.0
30.0,10083.0,192102.75,299.59,984.0
38.0,1783.0,89107.0,89.74,1371.0
30.0,37321.0,86778.41379310345,331.58,1960.0
4.0,14861.0,86501.81818181818,465.24,427.0
12.0,27604.0,82009.1875,418.67,744.0
11.0,30536.0,79201.77272727272,379.59,2086.0
26.0,37407.0,86598.125,394.34,3045.0
26.0,53623.0,92248.89743589744,433.66,5282.0
9.0,15794.0,108193.5,476.12,1174.0
13.0,27446.0,107681.75,422.52,9933.0
22.0,33011.0,109713.36842105263,455.38,5534.0
10.0,22444.0,88546.85,315.68,263.0
25.0,58347.0,104671.93939393939,353.79,2376.0
43.0,79078.0,96411.17647058824,353.42,4669.0
34.0,38865.0,37728.47826086957,489.79,2020.0
18.0,57045.0,33725.425,491.94,1148.0
15.0,62077.0,38982.61224489796,475.36,32420.0
8.0,28247.0,31837.571428571428,465.24,22403.0
15.0,33608.0,32120.821428571428,393.85,12383.0
16.0,86264.0,35585.236363636366,360.54,24166.0
19.0,61971.0,37627.17391304348,454.41,34458.0
19.0,74022.0,42246.166666666664,494.32,11435.0
16.0,39268.0,35939.206896551725,518.04,1198.0
17.0,47858.0,35597.97297297297,507.86,7012.0
16.0,49305.0,70092.60869565218,558.07,2869.0
17.0,69816.0,60757.58620689655,455.42,1555.0
23.0,69727.0,72518.23076923077,404.38,2134.0
5.0,4322.0,107659.5,233.35,364.0
11.0,41057.0,79607.0625,384.95,1039.0
9.0,64819.0,70535.98113207547,347.78,1380.0
11.0,82057.0,45185.08571428571,423.29,1556.0
16.0,68909.0,41005.36956521739,507.64,710.0
15.0,66153.0,77169.14285714286,276.79,6510.0
10.0,21162.0,96045.88888888889,343.67,703.0
15.0,60650.0,42876.37777777778,473.67,1274.0
13.0,51370.0,58552.44736842105,399.25,960.0
28.0,9226.0,31536.85714285714,450.92,1533.0
18.0,32872.0,64702.77777777778,285.47,967.0
11.0,32221.0,100087.96,295.91,219.0
11.0,26718.0,84755.125,412.72,987.0
2.0,35492.0,83183.48387096774,326.3,1155.0
4.0,24540.0,78490.91304347826,322.36,105.0
10.0,38141.0,88669.05882352941,270.79,612.0
4.0,34171.0,80542.72,352.67,581.0
76.0,61363.0,133295.9024390244,160.53,3615.0
8.0,71180.0,64310.73846153846,259.16,174.0
13.0,74649.0,57845.55737704918,352.85,668.0
10.0,42031.0,90354.03125,264.71,316.0
7.0,82345.0,60267.811320754714,393.27,111.0
20.0,82736.0,51642.605633802814,334.71,6247.0
16.0,94959.0,54760.03389830508,410.19,17579.0
14.0,68203.0,92088.30645161291,373.25,4214.0
9.0,62788.0,78506.68,205.52,774.0
28.0,59967.0,84678.72340425532,240.0,24652.0
11.0,51407.0,40087.92592592593,381.25,1217.0
8.0,62557.0,59509.63829787234,368.41,1007.0
19.0,85989.0,64325.333333333336,424.5,1548.0
20.0,61859.0,143231.08771929826,166.61,7887.0
15.0,51653.0,83041.57777777778,238.94,394.0
10.0,40126.0,137000.0303030303,232.44,152.0
15.0,63319.0,83818.55102040817,322.99,545.0
18.0,77871.0,47046.39344262295,229.79,1541.0
17.0,86486.0,58089.367647058825,284.38,817.0
23.0,73277.0,70766.49206349206,351.18,583.0
19.0,36327.0,103204.89743589744,282.37,725.0
12.0,75425.0,66015.01612903226,357.09,985.0
17.0,39470.0,46717.5,540.3,913.0
8.0,53140.0,70510.64864864865,278.19,202.0
14.0,94874.0,64148.88333333333,330.75,1763.0
8.0,42273.0,78106.15789473684,333.46,1298.0
19.0,76323.0,75235.328125,436.96,1395.0
16.0,77477.0,70015.62121212122,479.25,6136.0
15.0,33736.0,136902.25806451612,219.39,887.0
12.0,21575.0,77394.33333333333,276.9,598.0
19.0,73246.0,60004.142857142855,273.13,2036.0
20.0,83951.0,94128.4857142857,260.48,5727.0
26.0,75036.0,62939.32142857143,647.08,4833.0
19.0,97463.0,75830.06451612903,222.41,3439.0
13.0,47027.0,59593.61111111111,329.16,497.0
5.0,46716.0,114047.64864864865,270.78,212.0
11.0,13435.0,42096.42857142857,253.41,1441.0
9.0,51590.0,53591.27777777778,287.47,819.0
3.0,74069.0,51788.8125,403.28,678.0
6.0,21410.0,64562.07142857143,451.48,585.0
6.0,36810.0,86053.13793103448,348.7,351.0
2.0,37511.0,73282.22857142857,297.02,767.0
5.0,16785.0,91249.30769230769,294.03,757.0
3.0,28470.0,90942.0,322.33,120.0
4.0,19014.0,108156.26666666666,193.35,449.0
4.0,5648.0,118327.4,326.64,300.0
2.0,33226.0,97608.5,179.33,282.0
4.0,34960.0,82511.6,255.62,387.0
7.0,35611.0,76582.89285714286,366.31,530.0
10.0,111344.0,60611.542372881355,338.86,907.0
5.0,26783.0,65027.04347826087,472.82,271.0
2.0,23085.0,73432.64705882352,371.33,85.0
9.0,56265.0,66201.63888888889,314.75,1133.0
10.0,93231.0,60864.38181818182,401.5,3087.0
3.0,43278.0,80501.67647058824,410.69,127.0
14.0,72370.0,98009.8275862069,315.72,920.0
11.0,77825.0,63700.27777777778,444.98,1012.0
4.0,40390.0,81934.33333333333,331.99,674.0
3.0,37464.0,89611.79310344828,360.3,1343.0
13.0,101125.0,79379.91025641025,406.31,740.0
4.0,21058.0,108996.31578947368,196.46,227.0
3.0,37807.0,87762.52777777778,304.48,113.0
5.0,40347.0,94310.23529411765,270.79,1945.0
6.0,24619.0,93247.40909090909,289.16,836.0
2.0,17066.0,84208.92307692308,307.32,125.0
3.0,22157.0,71449.35294117648,367.57,574.0
8.0,30357.0,81522.1,460.68,687.0
2.0,40220.0,73318.26666666666,287.34,133.0
4.0,51430.0,81231.0,428.82,132.0
5.0,40887.0,91653.09677419355,403.47,650.0
2.0,37463.0,79799.19230769231,494.39,1423.0
4.0,28876.0,96399.95833333333,243.91,1077.0
2.0,29630.0,80662.5,295.46,136.0
5.0,20045.0,106387.27777777778,262.85,612.0
3.0,24476.0,90469.8947368421,394.52,1114.0
2.0,16255.0,79939.46666666666,328.29,204.0
6.0,24018.0,98215.52380952382,258.02,1434.0
8.0,62489.0,77103.19512195123,337.42,1550.0
8.0,36558.0,65523.68,312.14,496.0
5.0,58392.0,77623.56410256411,280.09,419.0
7.0,54583.0,75141.94117647059,395.45,621.0
4.0,20205.0,80756.4375,344.27,536.0
10.0,62765.0,64188.48484848485,339.53,864.0
10.0,21362.0,58847.3,218.74,615.0
4.0,12727.0,69190.42857142857,307.76,94.0
5.0,19826.0,101618.0,293.56,452.0
1017.0,24497.0,114473.8,170.21,33397.0
761.0,64237.0,50335.063829787236,330.58,19876.0
916.0,41607.0,140386.96875,233.43,19961.0
204.0,6278.0,188047.5,269.17,5406.0
134.0,6830.0,175644.0,376.83,3084.0
94.0,3260.0,200156.33333333334,354.84,2181.0
265.0,2149.0,243571.0,214.55,25618.0
429.0,49267.0,74524.23333333334,320.2,10245.0
457.0,25029.0,152838.0588235294,173.9,10812.0
769.0,37793.0,137434.125,201.02,16115.0
633.0,24644.0,116340.9,198.69,10710.0
857.0,14270.0,95838.72727272728,211.67,17042.0
550.0,24160.0,145088.13636363635,207.67,11151.0
799.0,37707.0,143567.0294117647,247.49,17517.0
534.0,11428.0,141507.5,185.74,12118.0
792.0,10184.0,146624.57142857142,84.81,15858.0
830.0,30875.0,118559.14814814815,181.52,29827.0
457.0,30798.0,145093.41666666666,163.49,14614.0
772.0,18458.0,157571.23529411765,142.41,20149.0
459.0,54108.0,142294.1219512195,176.43,15741.0
462.0,46506.0,143730.0606060606,157.5,12812.0
508.0,77550.0,109605.14285714286,235.76,13417.0
181.0,37874.0,73504.95238095238,240.53,6735.0
456.0,51255.0,78803.40625,223.99,12887.0
445.0,42322.0,159464.5625,177.33,11421.0
489.0,59201.0,51005.76315789474,271.01,16843.0
136.0,24836.0,59235.92857142857,252.82,4883.0
252.0,60524.0,59557.8,318.52,8351.0
275.0,54573.0,55634.54838709677,344.17,10482.0
280.0,46702.0,76533.74074074074,305.89,10720.0
194.0,40232.0,65039.083333333336,324.32,7423.0
263.0,33567.0,44390.608695652176,289.44,9373.0
701.0,23894.0,103623.4705882353,201.89,17600.0
109.0,21710.0,61325.066666666666,201.99,6096.0
328.0,18291.0,98528.66666666667,236.17,10031.0
113.0,26295.0,47037.92307692308,217.07,5350.0
198.0,45458.0,54731.0,368.46,7213.0
32.0,11358.0,114597.6,145.65,2928.0
507.0,24553.0,145586.30434782608,150.54,31839.0
25.0,9850.0,124464.0,190.94,971.0
256.0,11449.0,134961.2,225.65,5298.0
403.0,44589.0,124173.5142857143,213.46,18496.0
29.0,10083.0,192102.75,181.89,916.0
35.0,1783.0,89107.0,107.68,1155.0
29.0,37321.0,86778.41379310345,293.02,2009.0
4.0,14861.0,86501.81818181818,308.36,403.0
12.0,27604.0,82009.1875,380.95,668.0
10.0,30536.0,79201.77272727272,324.68,2157.0
24.0,37407.0,86598.125,298.67,3086.0
28.0,53623.0,92248.89743589744,407.14,5398.0
9.0,15794.0,108193.5,375.53,1086.0
14.0,27446.0,107681.75,362.16,9200.0
24.0,33011.0,109713.36842105263,382.52,5322.0
9.0,22444.0,88546.85,234.63,218.0
24.0,58347.0,104671.93939393939,319.4,2751.0
44.0,79078.0,96411.17647058824,332.89,4629.0
36.0,38865.0,37728.47826086957,413.79,2086.0
18.0,57045.0,33725.425,329.73,1176.0
15.0,62077.0,38982.61224489796,357.15,42867.0
8.0,28247.0,31837.571428571428,346.29,16358.0
14.0,33608.0,32120.821428571428,417.72,7605.0
18.0,86264.0,35585.236363636366,302.6,9427.0
20.0,61971.0,37627.17391304348,385.23,25425.0
18.0,74022.0,42246.166666666664,375.87,10618.0
16.0,39268.0,35939.206896551725,330.04,1174.0
18.0,47858.0,35597.97297297297,378.77,5944.0
16.0,49305.0,70092.60869565218,403.28,2621.0
18.0,69816.0,60757.58620689655,503.21,1538.0
23.0,69727.0,72518.23076923077,315.79,1969.0
5.0,4322.0,107659.5,373.36,372.0
11.0,41057.0,79607.0625,412.78,889.0
8.0,64819.0,70535.98113207547,295.89,1295.0
11.0,82057.0,45185.08571428571,383.11,1584.0
17.0,68909.0,41005.36956521739,388.12,683.0
15.0,66153.0,77169.14285714286,279.55,6034.0
9.0,21162.0,96045.88888888889,324.84,673.0
14.0,60650.0,42876.37777777778,407.48,1234.0
13.0,51370.0,58552.44736842105,299.44,1006.0
28.0,9226.0,31536.85714285714,325.66,1651.0
18.0,32872.0,64702.77777777778,329.92,950.0
9.0,32221.0,100087.96,290.48,204.0
12.0,26718.0,84755.125,306.21,1050.0
2.0,35492.0,83183.48387096774,246.15,1078.0
4.0,24540.0,78490.91304347826,294.85,109.0
10.0,38141.0,88669.05882352941,240.4,601.0
5.0,34171.0,80542.72,315.27,508.0
78.0,61363.0,133295.9024390244,168.56,3678.0
6.0,71180.0,64310.73846153846,196.41,169.0
12.0,74649.0,57845.55737704918,345.06,724.0
10.0,42031.0,90354.03125,222.8,330.0
6.0,82345.0,60267.811320754714,319.46,127.0
20.0,82736.0,51642.605633802814,289.78,6552.0
16.0,94959.0,54760.03389830508,327.53,14836.0
15.0,68203.0,92088.30645161291,299.2,4473.0
